0.104800	0.092218
0.105000	0.092418
0.105200	0.092619
0.105400	0.092819
0.105600	0.093019
0.105800	0.093219
0.106000	0.093419
0.106200	0.093619
0.106400	0.093819
0.106600	0.094019
0.106800	0.094219
0.107000	0.094419
0.107200	0.094619
0.107400	0.094819
0.107600	0.095019
0.107800	0.095219
0.108000	0.095419
0.108200	0.095619
0.108400	0.095819
0.108600	0.096019
0.108800	0.096219
0.109000	0.096419
0.109200	0.096619
0.109400	0.096819
0.109600	0.097019
0.109800	0.097219
0.110000	0.097419
0.110200	0.097620
0.110400	0.097820
0.110600	0.098020
0.110800	0.098220
0.111000	0.098420
0.111200	0.098620
0.111400	0.098820
0.111600	0.099020
0.111800	0.099220
0.112000	0.099420
0.112200	0.099620
0.112400	0.099820
0.112600	0.100020
0.112800	0.100220
0.113000	0.100420
0.113200	0.100620
0.113400	0.100820
0.113600	0.101020
0.113800	0.101220
0.114000	0.101420
0.114200	0.101620
0.114400	0.101820
0.114600	0.102020
0.114800	0.102220
0.115000	0.102420
0.115200	0.102621
0.115400	0.102821
0.115600	0.103021
0.115800	0.103221
0.116000	0.103421
0.116200	0.103621
0.116400	0.103821
0.116600	0.104021
0.116800	0.104221
0.117000	0.104421
0.117200	0.104621
0.117400	0.104821
0.117600	0.105021
0.117800	0.105221
0.118000	0.105421
0.118200	0.105621
0.118400	0.105821
0.118600	0.106021
0.118800	0.106221
0.119000	0.106421
0.119200	0.106621
0.119400	0.106821
0.119600	0.107021
0.119800	0.107221
0.120000	0.107421
0.120200	0.107622
0.120400	0.107822
0.120600	0.108022
0.120800	0.108222
0.121000	0.108422
0.121200	0.108622
0.121400	0.108822
0.121600	0.109022
0.121800	0.109222
0.122000	0.109422
0.122200	0.109622
0.122400	0.109822
0.122600	0.110022
0.122800	0.110222
0.123000	0.110422
0.123200	0.110622
0.123400	0.110822
0.123600	0.111022
0.123800	0.111222
0.124000	0.111422
0.124200	0.111622
0.124400	0.111822
0.124600	0.112022
0.124800	0.112222
0.125000	0.112422
0.125200	0.112623
0.125400	0.112823
0.125600	0.113023
0.125800	0.113223
0.126000	0.113423
0.126200	0.113623
0.126400	0.113823
0.126600	0.114023
0.126800	0.114223
0.127000	0.114423
0.127200	0.114623
0.127400	0.114823
0.127600	0.115023
0.127800	0.115223
0.128000	0.115423
0.128200	0.115623
0.128400	0.115823
0.128600	0.116023
0.128800	0.116223
0.129000	0.116423
0.129200	0.116623
0.129400	0.116823
0.129600	0.117023
0.129800	0.117223
0.130000	0.117423
0.130200	0.117624
0.130400	0.117824
0.130600	0.118024
0.130800	0.118224
0.131000	0.118424
0.131200	0.118624
0.131400	0.118824
0.131600	0.119024
0.131800	0.119224
0.132000	0.119424
0.132200	0.119624
0.132400	0.119824
0.132600	0.120024
0.132800	0.120224
0.133000	0.120424
0.133200	0.120624
0.133400	0.120824
0.133600	0.121024
0.133800	0.121224
0.134000	0.121424
0.134200	0.121624
0.134400	0.121824
0.134600	0.122024
0.134800	0.122224
0.135000	0.122424
0.135200	0.122625
0.135400	0.122825
0.135600	0.123025
0.135800	0.123225
0.136000	0.123425
0.136200	0.123625
0.136400	0.123825
0.136600	0.124025
0.136800	0.124225
0.137000	0.124425
0.137200	0.124625
0.137400	0.124825
0.137600	0.125025
0.137800	0.125225
0.138000	0.125425
0.138200	0.125625
0.138400	0.125825
0.138600	0.126025
0.138800	0.126225
0.139000	0.126425
0.139200	0.126625
0.139400	0.126825
0.139600	0.127025
0.139800	0.127225
0.140000	0.127425
0.140200	0.127626
0.140400	0.127826
0.140600	0.128026
0.140800	0.128226
0.141000	0.128426
0.141200	0.128626
0.141400	0.128826
0.141600	0.129026
0.141800	0.129226
0.142000	0.129426
0.142200	0.129626
0.142400	0.129826
0.142600	0.130026
0.142800	0.130226
0.143000	0.130426
0.143200	0.130626
0.143400	0.130826
0.143600	0.131026
0.143800	0.131226
0.144000	0.131426
0.144200	0.131626
0.144400	0.131826
0.144600	0.132026
0.144800	0.132226
0.145000	0.132426
0.145200	0.132627
0.145400	0.132827
0.145600	0.133027
0.145800	0.133227
0.146000	0.133427
0.146200	0.133627
0.146400	0.133827
0.146600	0.134027
0.146800	0.134227
0.147000	0.134427
0.147200	0.134627
